Notch.ID,Egg.No,Year,Clutch,Depth,Clutch.Size,Mean.Temp.1to30,Mean.Max.Temp.1to30,Mean.Temp.31to60,Mean.Max.Temp.31to60,Mean.TSP.Air.Temp,Mean.Max.TSP.Air.Temp,Lay.Wt,Hatch.Wt,Sex,Total.Rain,Mean.TSP.Air.Temp.Rand
6,5,1990,90,8,28,16.98,22.4,17.90666667,23.55,18.0483871,23.70967742,12.5,9,0,170.6,20.08402729
6,18,1990,90,21.75,28,16.98,22.4,17.90666667,23.55,18.0483871,23.70967742,12.1,9,0,170.6,21.01155206
6,4,1990,90,6.25,28,16.98,22.4,17.90666667,23.55,18.0483871,23.70967742,13,9.3,0,170.6,22.09730312
6,7,1990,90,11.5,28,16.98,22.4,17.90666667,23.55,18.0483871,23.70967742,12.7,9.3,0,170.6,22.37924989
6,9,1990,90,9.75,28,16.98,22.4,17.90666667,23.55,18.0483871,23.70967742,13.1,9.4,0,170.6,20.58909295
6,12,1990,90,16.5,28,16.98,22.4,17.90666667,23.55,18.0483871,23.70967742,12.8,9.4,0,170.6,20.82765473
6,1,1990,90,5.5,28,16.98,22.4,17.90666667,23.55,18.0483871,23.70967742,12.9,9.5,0,170.6,21.42517202
6,15,1990,90,18,28,16.98,22.4,17.90666667,23.55,18.0483871,23.70967742,13.7,10.1,0,170.6,21.54794272
6,24,1994,137,28.5,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.2,9.16,0,377.2,16.69048994
6,12,1994,137,16.5,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.2,9.24,0,377.2,18.64967826
6,2,1994,137,2.75,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.7,9.29,0,377.2,17.982148
6,10,1994,137,10.75,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.8,9.39,0,377.2,17.69522078
6,16,1994,137,19.75,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.9,9.45,0,377.2,18.32897831
6,18,1994,137,21.75,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.4,9.49,0,377.2,17.60886521
6,6,1994,137,9.75,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.6,9.52,0,377.2,18.05517008
6,22,1994,137,23.5,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.5,9.55,0,377.2,17.7426888
6,8,1994,137,8.75,27,17.91,23.2,16.29,22.05,14.825,20.34821429,12,9.6,0,377.2,18.59397035
6,26,1994,137,27.5,27,17.91,23.2,16.29,22.05,14.825,20.34821429,12.6,9.67,1,377.2,17.36113405
6,14,1994,137,14.75,27,17.91,23.2,16.29,22.05,14.825,20.34821429,12.2,9.83,0,377.2,18.27297173
6,4,1994,137,9.25,27,17.91,23.2,16.29,22.05,14.825,20.34821429,11.9,9.93,0,377.2,18.69003475
6,20,1994,137,22.25,27,17.91,23.2,16.29,22.05,14.825,20.34821429,12.2,9.96,0,377.2,16.68543201
7,6,1993,117,9.75,40,18.12333333,24.01666667,18.65666667,24.21666667,18.75517241,24.29310345,10.36,6.59,0,305.8,22.32530316
7,11,1993,117,16.25,40,18.12333333,24.01666667,18.65666667,24.21666667,18.75517241,24.29310345,11.02,6.68,0,305.8,21.94982561
7,7,1993,117,9.25,40,18.12333333,24.01666667,18.65666667,24.21666667,18.75517241,24.29310345,11.89,7.22,0,305.8,19.83999121
7,14,1993,117,19.25,40,18.12333333,24.01666667,18.65666667,24.21666667,18.75517241,24.29310345,10.88,7.22,0,305.8,22.72862498
7,23,1993,117,26,40,18.12333333,24.01666667,18.65666667,24.21666667,18.75517241,24.29310345,11.13,7.38,0,305.8,22.44978201
8,2,1986,45,4.25,40,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,10.4,7.1,1,352,20.24950065
8,3,1986,45,4.5,40,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,10.2,8.1,1,352,21.07386254
8,5,1986,45,10.25,40,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,10.9,8.5,0,352,21.33333147
8,4,1986,45,7,40,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,11.1,8.7,1,352,20.52450863
8,28,1994,142,28.75,43,17.98666667,23.31666667,16.54666667,22.28333333,16.47567568,22.2972973,11.5,7.48,1,377.2,19.84898217
9,11,1993,123,16.25,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,13.04,7.97,0,305.8,21.23785466
9,12,1993,123,12.75,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,10.66,8.23,0,305.8,20.99548078
9,7,1993,123,10.75,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,11.26,8.43,0,305.8,20.30641823
9,20,1993,123,23,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,11.81,8.46,0,305.8,21.06550929
9,26,1993,123,28.25,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,11.63,8.78,0,305.8,20.77669199
9,18,1993,123,21.75,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,11.03,8.79,0,305.8,20.97149974
9,37,1993,123,41.5,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,11.93,9.11,0,305.8,21.6869594
9,4,1993,123,6.25,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,12.09,9.36,0,305.8,21.0348355
9,10,1993,123,14.5,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,11.3,9.36,0,305.8,20.2235906
9,15,1993,123,15.75,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,12.23,9.48,0,305.8,20.98625674
9,8,1993,123,10.25,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,11.63,9.49,0,305.8,21.68767493
9,17,1993,123,22.25,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,12.73,9.51,0,305.8,20.04640573
9,19,1993,123,21.25,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,12.03,9.69,0,305.8,21.3976789
9,36,1993,123,41.25,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,12.28,10.6,1,305.8,22.57608113
9,30,1993,123,34.5,38,18.07333333,23.5,17.71,23.33333333,18.37333333,23.95,11.92,8.99,0,305.8,20.93087452
10,3,1993,121,4.5,29,18.12333333,24.01666667,18.65666667,24.21666667,18.75517241,24.29310345,9.43,6.88,0,305.8,21.13434888
10,2,1993,121,2.75,29,18.12333333,24.01666667,18.65666667,24.21666667,18.75517241,24.29310345,9.98,7.14,0,305.8,21.07438716
10,25,1993,121,27.25,29,18.12333333,24.01666667,18.65666667,24.21666667,18.75517241,24.29310345,10.12,7.47,1,305.8,21.56842956
11,32,1985,1,36.5,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.04,7.28,0,288,20.73113158
11,35,1985,1,38.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.07,7.31,0,288,20.85178755
11,17,1985,1,20.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.21,7.45,0,288,18.8881505
11,25,1985,1,28.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.31,7.69,0,288,19.74984958
11,27,1985,1,30.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.38,7.69,1,288,17.50105837
11,30,1985,1,32.25,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,9.57,7.74,1,288,20.04470245
11,18,1985,1,19.5,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.63,7.86,0,288,19.64345797
11,29,1985,1,29.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.73,7.97,1,288,19.24167262
11,21,1985,1,22.5,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.41,8.01,0,288,20.36821737
11,34,1985,1,34.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.27,8.02,0,288,20.44664366
11,23,1985,1,27.5,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.28,8.02,1,288,19.40195283
11,41,1985,1,46.25,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.24,8.18,0,288,20.94917897
11,38,1985,1,43.25,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.78,8.22,0,288,18.92727762
11,2,1985,1,7.25,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.29,8.29,0,288,20.53972561
11,22,1985,1,27.25,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.74,8.33,1,288,20.61198217
11,33,1985,1,36,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.56,8.35,0,288,19.8103256
11,28,1985,1,32.5,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.95,8.41,1,288,19.69482982
11,13,1985,1,16,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.89,8.44,0,288,19.62585685
11,6,1985,1,9.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.93,8.47,1,288,19.49941087
11,10,1985,1,10.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.15,8.59,1,288,20.48574651
11,16,1985,1,18.25,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.81,8.67,1,288,19.47839812
11,24,1985,1,24.75,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.13,8.76,0,288,19.83719062
11,26,1985,1,29,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.57,9.36,0,288,19.22795967
11,39,1985,1,40.5,41,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,12.37,9.64,1,288,19.3663119
12,32,1988,71,35,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,13.88,9.7,1,230.8,23.11279402
12,38,1988,71,39.5,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,11.85,9.9,1,230.8,23.21445953
12,43,1988,71,44.5,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,12.31,10.1,1,230.8,23.48568682
12,35,1988,71,40.25,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,14.07,10.2,1,230.8,24.96222033
12,40,1988,71,44.5,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,13.94,10.5,1,230.8,23.02190623
12,29,1988,71,31.25,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,13.25,10.5,1,230.8,24.45071172
12,23,1988,71,23.75,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,14.49,10.6,1,230.8,24.69555048
12,28,1988,71,31,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,14.02,10.7,1,230.8,23.37221013
12,31,1988,71,34.75,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,12.77,10.8,0,230.8,22.99336027
12,21,1988,71,23.25,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,13.2,11,0,230.8,21.96129724
12,33,1988,71,37.5,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,14.28,11.1,1,230.8,23.22794191
12,37,1988,71,37.75,43,17.80333333,24.98333333,21.29666667,27.15,20.51,26.6,14.88,11.7,0,230.8,23.63469297
12,21,1989,81,23.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.4,9,0,167.6,22.90603304
12,5,1989,81,9.5,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,11.8,8.95,1,167.6,23.57917517
12,31,1989,81,35.5,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12,9.28,1,167.6,22.5701683
12,29,1989,81,31.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.7,9.35,0,167.6,24.39025448
12,1,1989,81,6.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,11.4,9.4,0,167.6,23.35587865
12,17,1989,81,20.75,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.8,9.5,0,167.6,23.03474999
12,15,1989,81,20.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.1,9.52,0,167.6,24.07602243
12,9,1989,81,14.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,11.9,9.52,0,167.6,23.33116127
12,38,1989,81,39.5,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.7,9.57,0,167.6,23.32080865
12,7,1989,81,9.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,11.9,9.57,0,167.6,23.80744059
12,34,1989,81,36.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.1,9.72,0,167.6,23.69911619
12,25,1989,81,28.75,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.7,9.76,0,167.6,23.84205397
12,35,1989,81,35.75,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.4,9.83,0,167.6,23.33054447
12,19,1989,81,19.75,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12,9.84,0,167.6,23.48179231
12,33,1989,81,37.5,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.4,9.99,1,167.6,25.20354584
12,18,1989,81,22.5,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.5,10.06,0,167.6,24.28910789
12,28,1989,81,30.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.5,10.15,0,167.6,22.62380265
12,24,1989,81,29.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.5,10.17,0,167.6,23.59941783
12,32,1989,81,35.75,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,12.9,10.21,0,167.6,23.31308218
12,22,1989,81,24.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.6,10.23,0,167.6,23.23259077
12,27,1989,81,31.5,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13,10.26,1,167.6,22.34045132
12,36,1989,81,36.75,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.1,10.34,0,167.6,24.16934928
12,37,1989,81,42.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.2,10.35,0,167.6,23.19421178
12,23,1989,81,26,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.4,10.35,1,167.6,24.6772082
12,30,1989,81,35.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.8,10.53,0,167.6,24.21807501
12,8,1989,81,11.75,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.1,10.61,0,167.6,23.10185439
12,14,1989,81,16.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.8,10.75,0,167.6,23.62355814
12,26,1989,81,31.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,14.6,10.76,0,167.6,22.76312445
12,11,1989,81,16.25,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,13.3,10.77,0,167.6,23.66602327
12,20,1989,81,20.75,39,18.31333333,24.85,18.64333333,25.38333333,20.34210526,26.97368421,14.3,10.81,0,167.6,22.44735626
12,19,1990,92,21.25,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.5,8.6,0,170.6,21.13412909
12,17,1990,92,20.75,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.7,8.8,0,170.6,20.17322185
12,8,1990,92,8.75,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.9,9,0,170.6,20.28576051
12,33,1990,92,38.25,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,13.1,9.1,0,170.6,21.89366735
12,27,1990,92,29.25,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.6,9.2,0,170.6,21.22713049
12,3,1990,92,8.25,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,13.8,9.3,0,170.6,21.57184417
12,7,1990,92,7.75,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.9,9.3,0,170.6,20.93009497
12,20,1990,92,23,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.9,9.3,0,170.6,21.88164762
12,31,1990,92,34,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.5,9.3,0,170.6,19.57984454
12,5,1990,92,9.5,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,14.1,9.4,0,170.6,21.07382796
12,16,1990,92,19,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,13.8,9.4,0,170.6,20.80852578
12,13,1990,92,16,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,13.7,9.6,0,170.6,20.71821503
12,25,1990,92,27.25,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.8,9.7,0,170.6,21.43974325
12,28,1990,92,31,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,12.6,9.7,0,170.6,22.39981142
12,41,1990,92,44.75,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,13.7,10.1,1,170.6,20.59771018
12,37,1990,92,37.75,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,14.6,10.6,1,170.6,21.86364973
12,32,1990,92,32.75,41,16.53,22,18.24,23.86666667,17.9516129,23.82258065,14.7,10.9,0,170.6,20.78440673
13,2,1990,86,6.5,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,8.19,6.3,0,170.6,20.47458581
13,14,1990,86,18.5,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,8.94,6.8,1,170.6,22.56564992
13,21,1990,86,24.75,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.95,7.3,1,170.6,22.21075175
13,40,1990,86,42.25,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.7,7.3,1,170.6,20.5722272
13,23,1990,86,27.5,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.64,7.3,1,170.6,21.23375536
13,25,1990,86,30.25,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.52,7.3,1,170.6,21.23741884
13,41,1990,86,43.25,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.5,7.3,1,170.6,20.41040222
13,38,1990,86,41.75,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.7,7.5,1,170.6,21.41779919
13,22,1990,86,27.25,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.29,7.6,0,170.6,20.88433527
13,29,1990,86,31.25,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.9,7.7,1,170.6,20.68706389
13,10,1990,86,11.5,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,9.7,7.8,0,170.6,21.85130935
13,37,1990,86,42.25,47,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,10.6,8.2,1,170.6,22.01775289
14,27,1987,52,32.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.58,7.16,0,229,22.2303287
14,2,1987,52,6.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.32,7.2,1,229,23.03188851
14,28,1987,52,30.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.03,7.4,1,229,23.38360221
14,9,1987,52,12,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.15,7.6,1,229,23.38287112
14,35,1987,52,39.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,9.88,7.7,1,229,23.26063028
14,4,1987,52,4.75,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.44,8,0,229,23.67835196
14,29,1987,52,31.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.9,8.2,1,229,22.34226318
14,13,1987,52,18.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.69,8.3,0,229,23.17417771
14,18,1987,52,22.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,12.55,8.3,0,229,22.72707359
14,21,1987,52,25.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.96,8.3,0,229,23.76265937
14,8,1987,52,8.75,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.58,8.3,0,229,22.23247235
14,23,1987,52,26,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,12.88,8.4,1,229,22.93100246
14,37,1987,52,42.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.44,8.5,1,229,23.61184106
14,32,1987,52,37.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,12.75,8.5,1,229,22.16831002
14,22,1987,52,26.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.67,8.6,0,229,23.1590502
14,5,1987,52,5.75,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.26,8.6,0,229,22.44205422
14,34,1987,52,37,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,12.6,8.6,0,229,22.81206089
14,36,1987,52,37.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,12.7,8.6,1,229,22.73310742
14,19,1987,52,24.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.16,8.6,1,229,22.75422574
14,3,1987,52,4.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,12.39,8.7,0,229,22.98905014
14,31,1987,52,36.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.09,8.9,0,229,23.79817805
14,6,1987,52,9.75,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.02,8.9,0,229,23.30446836
14,25,1987,52,26.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.13,9,1,229,22.15846871
14,17,1987,52,21.5,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,13.26,9.2,1,229,21.82458475
14,20,1987,52,22.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,12.87,9.2,1,229,21.77908331
14,1,1987,52,3.25,37,19.12,25.48333333,17.95666667,24.91666667,19.82631579,26.28947368,11.82,6.5,0,229,24.35857357
14,4,1994,129,4.75,44,18.43666667,23.66666667,15.59666667,21.48333333,14.52063492,20,11.9,6.08,0,377.2,17.15917854
14,38,1994,129,39.5,44,18.43666667,23.66666667,15.59666667,21.48333333,14.52063492,20,11,7.04,1,377.2,17.30582684
14,36,1994,129,41.25,44,18.43666667,23.66666667,15.59666667,21.48333333,14.52063492,20,11.4,7.48,1,377.2,17.00237052
14,43,1994,129,47.5,44,18.43666667,23.66666667,15.59666667,21.48333333,14.52063492,20,12.7,7.91,0,377.2,18.01703365
14,1,1995,147,6.25,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,10.4,7,0,277.6,22.39952496
14,13,1995,147,16.75,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.3,7.1,0,277.6,22.83820773
14,7,1995,147,9.25,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,10.9,7.3,0,277.6,23.13449509
14,6,1995,147,10.5,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,10.3,7.3,0,277.6,23.28021268
14,17,1995,147,20,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.3,7.6,0,277.6,21.7996779
14,11,1995,147,14,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,10.9,7.6,0,277.6,23.35527149
14,37,1995,147,40.75,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,10.6,7.6,0,277.6,23.40696948
14,15,1995,147,17.25,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.4,7.7,0,277.6,22.38035146
14,22,1995,147,27.25,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.2,7.7,0,277.6,23.50750904
14,19,1995,147,20.5,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.6,7.8,0,277.6,23.12369037
14,33,1995,147,34.5,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.9,7.8,1,277.6,22.36687375
14,40,1995,147,43,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,10.9,7.8,1,277.6,22.38349848
14,21,1995,147,24.75,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,10.4,7.8,1,277.6,22.72698407
14,9,1995,147,13.5,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.3,7.9,0,277.6,24.03679344
14,30,1995,147,32.25,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.5,7.9,1,277.6,23.28770843
14,34,1995,147,38.5,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.6,8.1,0,277.6,22.03461483
14,35,1995,147,39.5,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.4,8.1,1,277.6,23.43555639
14,28,1995,147,28.75,40,18.39333333,23.88333333,20.07666667,25.85,19.672,25.26,11.3,8.2,0,277.6,22.25058243
15,17,1995,154,22.25,36,18.47666667,24,19.95,25.6,19.56,25.14,11.8,9.2,1,277.6,23.21807021
15,8,1995,154,12.5,36,18.47666667,24,19.95,25.6,19.56,25.14,12.5,9.3,0,277.6,23.61188653
15,22,1995,154,26.5,36,18.47666667,24,19.95,25.6,19.56,25.14,12.7,9.5,0,277.6,22.03416777
15,5,1995,154,10.25,36,18.47666667,24,19.95,25.6,19.56,25.14,12.9,9.8,1,277.6,23.54677718
15,30,1995,154,31.5,36,18.47666667,24,19.95,25.6,19.56,25.14,13,10,1,277.6,22.69916109
15,26,1995,154,27.5,36,18.47666667,24,19.95,25.6,19.56,25.14,13,10.3,0,277.6,22.82003249
